QKEY,INTERVIEW_START_W153,INTERVIEW_END_W153,DEVICE_TYPE_W153,SVYMODE_W153,LANG_W153,FORM_W153,X_NONINTERNET_W153,PRZCMPGN_W153,MATTERS_W153,VOTEGEN24_W153,VOTEGEN24_LEAN_W153,VOTEGEN2_TRUMP_W153,VOTEGEN2_HARRIS_W153,VOTESTRONG_W153,DTFORAGNST_W153,KHFORAGNST_W153,SATISPRESCAND_W153,TRUMP_FEEL_PRD_W153,TRUMP_FEEL_UNE_W153,TRUMP_FEEL_ANGR_W153,TRUMP_FEEL_HPF_W153,HARRIS_FEEL_PRD_W153,HARRIS_FEEL_UNE_W153,HARRIS_FEEL_ANGR_W153,HARRIS_FEEL_HPF_W153,WINCLEAR_W153,WINCLEARWHO_W153,WINCLEARWHO2_W153,ISSUEPRES_ECON_W153,ISSUEPRES_HEALTH_W153,ISSUEPRES_GUN_W153,ISSUEPRES_SCOTUS_W153,ISSUEPRES_FP_W153,ISSUEPRES_IMM_W153,ISSUEPRES_ABTN_W153,ISSUEPRES_CLIM_W153,ISSUEPRES_RCE_W153,ISSUEPRES_CRIM_W153,CONVOP_W153,CONSUPRT_TRUMP_W153,CONSUPRT_HARRIS_W153,CONSUPRT_OTHER_W153,CONSUPRT_UNDEC_W153,CAMPISSUE_W153,NEXTCOMP_W153,DTCONF_MON_W153,DTCONF_ECON_W153,DTCONF_ABCN_W153,DTCONF_CRIM_W153,DTCONF_CLSR_W153,DTCONF_FRGN_W153,DTCONF_RACE_W153,DTCONF_HCP_W153,DTCONF_SCT_W153,DTCONF_IMMI_W153,KHCONF_MON_W153,KHCONF_ECON_W153,KHCONF_ABCN_W153,KHCONF_CRIM_W153,KHCONF_CLSR_W153,KHCONF_FRGN_W153,KHCONF_RACE_W153,KHCONF_HCP_W153,KHCONF_SCT_W153,KHCONF_IMMI_W153,ELCTCOLLB_W153,TRUMPDESC_HNST_W153,TRUMPDESC_ORD_W153,TRUMPDESC_WI_W153,TRUMPDESC_TEMP_W153,TRUMPDESC_DWN_W153,TRUMPDESC_GS_W153,TRUMPDESC_MNSHRP_W153,TRUMPDESC_MDL_W153,TRUMPDESC_STND_W153,HARRISDESC_HNST_W153,HARRISDESC_ORD_W153,HARRISDESC_WI_W153,HARRISDESC_TEMP_W153,HARRISDESC_DWN_W153,HARRISDESC_GS_W153,HARRISDESC_MNSHRP_W153,HARRISDESC_MDL_W153,HARRISDESC_STND_W153,CAMPCRIT_KH_W153,CAMPCRIT_DT_W153,EVAL_TVS_W153,EVAL_BVS_W153,ECON1_W153,ECON1B_W153,ECONCONC_PRICE_W153,ECONCONC_UNEM_W153,ECONCONC_REAL_W153,ECONCONC_STCK_W153,VTSECTECH1_W153,VTSECTECH2_W153,ELECT_AI1_W153,ELECT_AI2_W153,DT_GRPS_BLCK_W153,DT_GRPS_WHT_W153,DT_GRPS_HS_W153,DT_GRPS_AS_W153,DT_GRPS_WLTH_W153,DT_GRPS_POOR_W153,DT_GRPS_WM_W153,DT_GRPS_MN_W153,DT_GRPS_UM_W153,DT_GRPS_RRL_W153,DT_GRPS_CTS_W153,DT_GRPS_VT_W153,KH_GRPS_BLCK_W153,KH_GRPS_WHT_W153,KH_GRPS_HS_W153,KH_GRPS_AS_W153,KH_GRPS_WLTH_W153,KH_GRPS_POOR_W153,KH_GRPS_WM_W153,KH_GRPS_MN_W153,KH_GRPS_UM_W153,KH_GRPS_RRL_W153,KH_GRPS_CTS_W153,KH_GRPS_VT_W153,VPQUALREP_W153,VPQUALDEM_W153,FAVPOL_VANCE_W153,FAVPOL_WALZ_W153,PRESACTACPT_KH_FEDWRK_W153,PRESACTACPT_KH_PRDN_W153,PRESACTACPT_KH_INVSTG_W153,PRESACTACPT_KH_EO_W153,PRESACTACPT_DT_FEDWRK_W153,PRESACTACPT_DT_PRDN_W153,PRESACTACPT_DT_INVSTG_W153,PRESACTACPT_DT_EO_W153,TRUMPCHAR_GEND_W153,TRUMPCHAR_RACE_W153,TRUMPCHAR_AGE_W153,HARCHAR_RACE_W153,HARCHAR_GEND_W153,HARCHAR_AGE_W153,DTINDICTHRD_W153,DTINDICTLGL_W153,DTCRIM_NYC_W153,SEAS_W153,VACA_W153,VACA2_W153,SNSUSE_W153,ELECTFTGSNSINT_W153,TALKDISASNSINT_W153,TALKCMNSNSINT_W153,HORSE_W153,VALVOTE2016_W78,VOTECHOICE2016_VAL_W78,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTENDPER,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSTR_FINAL,F_PARTYLNCLOSE_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_VALVOTE2020,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W78_W153,WEIGHT_W153
201901023055,28-Aug-2024 13:22:07,28-Aug-2024 13:31:21,1,1,9,2,2,2,1,1,,1,,1,1,,2,1,4,4,1,5,1,1,5,1,1,,1,1,1,4,1,1,1,3,3,2,3,1,2,2,2,,2,,,,,,1,1,1,1,1,,,,,,4,1,2,2,4,1,,,,,,1,1,2,1,,,,,,4,2,3,2,1,2,,,4,1,1,2,1,2,,,2,1,,,,,,,3,3,1,1,1,1,,,,,,,1,3,2,2,2,2,,,1,2,2,2,2,2,3,2,2,2,3,1,2,1,1,3,3,2,,3,1,4,1,2,2,2,1,2,,1,2,3,3,2,1,1,5,2,,1,1,1,1,2,12,,3,5,1,,1,,1,2,1,1,9,3,1,1,3,0.2637104876171506,0.3120741983818592
201901023062,29-Aug-2024 17:59:55,29-Aug-2024 18:13:39,1,1,9,2,2,2,2,4,1,,,,2,,3,4,3,3,3,5,1,2,5,2,,1,1,2,2,2,2,1,1,3,2,1,3,2,2,2,2,,1,,,,,,3,3,2,2,2,,,,,,2,3,3,3,3,2,,,,,,2,3,3,2,,,,,,3,3,3,3,1,1,,,3,3,1,3,1,2,,,2,2,,,,,,,3,3,3,1,3,3,,,,,,,1,2,3,2,3,3,,,3,3,4,4,4,2,4,4,4,2,3,3,2,1,3,1,3,2,,2,1,4,1,2,2,2,1,1,3,1,2,3,2,2,1,3,2,2,,1,1,1,1,1,2,2,2,2,3,1,,3,1,1,1,1,9,2,1,2,2,1.9109603392849044,1.727912202496187
201901023112,27-Aug-2024 15:32:35,27-Aug-2024 15:40:23,1,1,9,2,2,1,1,2,,,1,1,,2,2,5,1,1,5,2,4,5,2,2,,2,3,1,1,1,3,3,1,2,2,3,2,1,1,2,2,,1,,,,,,4,4,4,4,4,,,,,,2,2,1,1,2,1,,,,,,3,4,4,3,,,,,,2,1,2,1,2,1,,,2,1,2,2,1,3,,,2,3,,,,,,,2,1,2,1,2,2,,,,,,,1,3,1,3,3,3,,,4,1,4,4,4,3,4,4,4,3,1,1,2,1,2,1,3,1,,3,1,2,1,1,2,2,2,1,2,1,4,9,2,2,2,1,5,2,,1,1,1,1,1,9,,3,6,2,,1,,2,4,1,1,9,4,1,1,3,0.3517216387556392,0.39541091389082206
201901023116,27-Aug-2024 15:57:38,27-Aug-2024 16:33:28,1,1,9,2,2,2,1,1,,1,,1,2,,3,2,4,4,2,5,1,3,5,1,1,,1,2,2,1,1,1,1,4,4,2,3,2,2,2,2,,2,,,,,,1,1,1,1,1,,,,,,4,4,4,4,4,2,,,,,,2,1,2,1,,,,,,4,2,4,4,99,99,,,4,2,1,3,1,2,,,2,2,,,,,,,1,1,3,3,3,1,,,,,,,2,2,2,2,2,2,,,2,4,4,4,3,2,4,4,2,2,2,2,3,3,3,3,4,3,,3,2,5,2,,,,1,1,1,2,3,6,2,2,2,1,5,2,,1,1,1,1,1,1,1,1,2,1,,2,,1,1,1,1,3,2,2,2,1,1.4899849292013658,1.3368596591609856
201901023236,27-Aug-2024 14:13:41,27-Aug-2024 14:22:55,1,1,9,1,2,4,1,,,1,,2,2,,4,5,3,3,3,5,1,1,5,2,,2,1,3,1,1,2,2,1,4,4,2,3,,,,,99,1,3,1,3,1,3,,,,,,4,4,4,4,4,,,,,,2,3,2,2,3,2,,,,,4,4,4,4,4,,,,,,,,2,4,2,1,2,1,2,1,4,,,2,1,2,2,1,2,,,,,,,2,2,2,2,2,2,,,,,,,3,2,,,4,4,4,4,4,4,4,4,2,2,2,1,1,1,5,,3,2,2,5,1,2,2,99,,1,3,1,4,8,3,3,2,2,3,2,,1,1,1,1,5,2,2,2,1,1,,2,,1,1,3,1,1,1,2,1,1,0.7299202388457026,0.6154398385683539
201901023246,29-Aug-2024 14:35:43,29-Aug-2024 14:38:56,1,1,10,1,2,4,3,,,,,,,,3,5,1,1,5,4,3,3,4,2,,2,1,2,2,2,2,1,4,2,1,1,4,,,,,,1,4,4,4,4,4,,,,,,4,3,2,3,4,,,,,,2,4,4,4,4,4,,,,,3,3,2,2,3,,,,,,,,,4,1,1,1,1,3,1,4,,,2,1,2,2,1,2,,,,,,,3,1,3,3,1,3,,,,,,,3,3,,,3,4,4,2,4,4,4,4,1,1,2,3,2,3,4,,1,3,1,1,1,3,2,2,,2,,1,3,7,1,2,1,2,3,1,1,2,1,3,4,1,3,2,4,3,2,,2,,2,3,3,2,4,3,1,2,1,3.8424399031995544,2.391363172099624
201901023274,27-Aug-2024 18:58:28,27-Aug-2024 19:20:46,1,1,9,1,2,1,1,1,,1,,1,1,,2,2,5,5,2,5,1,1,5,2,,2,1,1,1,2,1,1,1,2,2,2,2,,,,,1,1,1,1,1,1,2,,,,,,4,4,3,3,4,,,,,,1,2,1,1,2,1,,,,,3,3,3,3,3,,,,,,,,2,4,2,1,1,1,2,1,3,,,1,1,1,1,3,1,,,,,,,2,2,2,2,3,2,,,,,,,3,3,,,4,4,4,4,3,3,3,3,1,1,2,1,1,1,3,,3,1,2,1,1,3,2,2,1,2,,1,2,4,1,4,1,3,2,2,,1,1,1,1,1,1,1,1,4,1,,1,,1,1,1,1,6,1,2,2,2,0.9887350073030385,0.8427648762367623
201901023311,29-Aug-2024 17:41:17,29-Aug-2024 17:56:06,1,1,9,1,2,1,1,1,,1,,1,1,,2,1,5,5,1,5,1,2,5,2,,1,1,1,2,1,1,1,1,3,1,1,1,,,,,2,1,1,1,1,1,1,,,,,,4,4,4,4,4,,,,,,1,1,2,1,2,2,,,,,4,4,3,3,4,,,,,,,,2,4,1,1,1,2,1,1,4,,,1,1,1,1,3,1,,,,,,,3,1,3,3,3,3,,,,,,,1,2,,,4,3,4,4,4,4,4,2,3,3,3,3,3,3,3,,2,2,1,1,1,3,2,2,1,1,1,1,4,8,2,4,2,1,6,2,,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,7,2,2,1,2,0.3943256548934647,0.43241727570090066
201901023348,29-Aug-2024 12:38:05,29-Aug-2024 12:49:46,1,1,9,1,2,1,1,2,,,1,1,,2,2,5,1,1,5,2,5,5,2,2,,2,4,4,2,1,1,1,1,1,1,2,4,,,,,,2,4,4,4,4,4,,,,,,2,2,1,2,1,,,,,,1,4,4,4,4,4,,,,,1,1,1,1,1,,,,,,,2,,3,3,2,2,2,3,1,4,,,2,1,2,2,1,2,,,,,,,1,3,1,1,3,1,,,,,,,3,2,,,3,4,3,3,3,4,4,4,3,3,2,3,1,1,3,,1,1,2,5,2,,,,2,2,,1,3,6,2,2,1,2,3,2,,1,1,1,1,6,9,,3,4,3,2,,2,2,4,1,1,1,4,2,2,1,0.9175848916356949,0.9473446266642507
201901023488,28-Aug-2024 18:35:24,28-Aug-2024 18:41:37,1,1,9,2,2,2,1,2,,,1,2,,2,3,5,1,3,5,3,5,5,2,2,,2,2,2,2,2,2,2,3,2,2,3,2,2,1,2,2,,1,,,,,,4,3,4,3,3,,,,,,2,1,1,2,2,2,,,,,,4,3,4,2,,,,,,1,1,2,1,1,1,,,2,1,1,2,4,2,,,4,2,,,,,,,2,1,2,3,3,3,,,,,,,1,3,1,3,1,1,,,3,1,4,4,4,4,4,4,4,4,1,1,2,3,2,1,3,1,,3,1,1,1,2,2,2,2,1,3,1,2,3,1,2,2,1,5,2,,1,1,1,1,1,2,2,2,2,3,2,,4,2,3,1,1,9,3,1,1,3,0.3935445751413879,0.4009097096048599
201901023497,27-Aug-2024 17:53:32,27-Aug-2024 18:04:10,1,1,9,1,2,1,1,2,,,1,1,,2,3,5,1,1,5,1,5,5,1,2,,2,1,1,1,1,1,3,1,1,1,3,3,,,,,1,1,4,4,4,4,4,,,,,,1,1,1,1,1,,,,,,1,4,4,4,4,4,,,,,1,1,1,1,1,,,,,,,2,,1,3,2,4,3,3,1,4,,,2,3,2,2,1,2,,,,,,,1,3,1,1,3,1,,,,,,,2,1,,,4,4,4,2,4,4,4,2,1,1,2,1,1,1,1,,1,3,2,2,1,3,2,1,2,1,3,1,1,2,2,3,1,1,6,2,,1,1,1,1,1,2,2,2,6,3,2,,3,2,3,1,1,6,3,2,2,2,0.9479083018206846,0.9208998109394009
201901023584,29-Aug-2024 13:30:20,29-Aug-2024 13:46:31,3,1,9,2,2,1,1,,,,1,1,,1,4,5,1,1,5,1,5,5,1,2,,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,,1,,,,,,4,4,4,4,4,,,,,,1,1,1,1,1,1,,,,,,4,4,4,3,,,,,,1,1,1,1,2,1,,,2,3,1,1,1,2,,,2,1,,,,,,,2,3,2,2,2,2,,,,,,,1,3,1,1,1,1,,,4,1,4,4,3,2,4,4,4,4,3,3,2,1,1,3,3,1,,3,2,4,2,,,,,1,2,1,4,8,2,4,1,1,6,2,,1,1,1,1,1,12,,3,6,2,,1,,2,4,3,1,9,5,1,2,3,0.3885603425097745,0.452150990957302
201901023616,27-Aug-2024 15:59:54,27-Aug-2024 16:14:26,1,1,9,2,2,1,1,1,,1,,1,1,,2,2,4,4,1,5,1,2,5,1,1,,1,1,1,1,1,1,2,3,3,1,1,1,1,2,1,,1,,,,,,1,1,1,1,1,,,,,,4,4,4,4,4,2,,,,,,1,1,2,1,,,,,,4,4,4,4,1,1,,,4,3,1,2,1,1,,,3,1,,,,,,,1,3,1,1,1,1,,,,,,,3,2,2,2,2,2,,,2,4,3,2,3,3,3,2,3,2,2,2,3,1,1,3,2,2,,1,1,5,1,2,1,1,1,1,1,1,1,2,1,4,2,2,3,2,,1,1,1,1,5,2,2,2,4,1,,2,,1,1,1,1,4,2,3,2,2,1.02623255834948,1.2814917473728964
201901023632,31-Aug-2024 15:25:00,31-Aug-2024 15:43:25,1,1,9,1,2,1,1,,,,,,,,3,4,2,3,4,3,4,4,2,2,,99,1,3,1,1,1,1,1,1,1,1,2,,,,,2,1,4,2,3,4,4,,,,,,3,2,3,1,3,,,,,,1,4,3,3,2,4,,,,,2,3,1,1,3,,,,,,,,,4,2,1,2,1,4,2,4,,,2,3,2,2,1,2,,,,,,,3,3,3,3,2,1,,,,,,,3,3,,,4,4,4,2,4,4,4,2,1,1,3,2,2,3,5,,3,99,2,5,1,2,2,2,,2,,1,1,2,1,2,2,1,6,2,,2,2,2,4,1,2,1,2,2,99,2,,3,2,4,3,2,8,4,1,2,2,1.7705929918713552,0.8960588995920569
201901023641,27-Aug-2024 16:08:40,27-Aug-2024 16:19:45,1,1,9,1,2,1,1,2,,,1,1,,1,2,5,1,1,5,1,5,5,1,1,2,,1,1,1,1,1,1,1,1,1,2,2,,,,,2,1,4,4,4,4,4,,,,,,1,1,1,1,1,,,,,,1,4,4,4,4,4,,,,,1,1,1,1,1,,,,,,,2,,2,1,1,2,1,3,1,4,,,2,1,2,2,1,2,,,,,,,1,3,1,3,2,1,,,,,,,2,1,,,4,4,3,2,4,4,4,4,3,3,2,1,1,1,1,,1,1,1,2,1,3,1,2,2,1,2,1,3,5,1,4,1,1,6,1,8,4,1,3,4,1,2,2,2,6,3,2,,2,2,3,1,1,9,3,2,1,3,0.4809794840956764,0.5099345025751657
201901023666,27-Aug-2024 17:19:16,27-Aug-2024 17:28:33,1,1,9,2,2,1,1,2,,,1,1,,2,3,5,1,2,5,2,4,5,3,2,,1,1,1,1,1,1,3,1,1,1,3,1,1,1,2,1,,1,,,,,,4,4,4,4,4,,,,,,2,1,1,2,2,1,,,,,,4,4,4,4,,,,,,2,1,1,2,2,1,,,3,3,1,1,1,2,,,2,2,,,,,,,2,2,2,2,2,2,,,,,,,1,3,3,3,3,3,,,4,2,4,4,4,4,4,4,4,4,3,1,2,2,3,1,3,1,,1,1,1,1,2,2,2,2,1,2,1,3,7,2,3,2,1,5,2,,1,1,1,1,1,9,,3,6,3,2,,3,2,3,1,1,9,3,1,1,3,0.2585413205928537,0.3069986600934965
201901023681,30-Aug-2024 07:12:46,30-Aug-2024 07:23:15,1,1,10,2,2,3,1,,,,,,,,3,5,2,2,5,3,5,5,2,2,,2,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,,2,,,,,,4,4,4,4,4,,,,,,2,2,2,2,2,1,,,,,,4,4,4,4,,,,,,3,2,2,3,2,1,,,3,1,1,4,1,3,,,2,3,,,,,,,2,2,2,2,2,2,,,,,,,1,3,3,1,3,1,,,5,5,4,4,4,4,4,4,4,4,3,1,1,1,1,1,4,1,,1,2,5,1,2,2,2,,2,,1,3,5,2,2,1,3,1,1,1,4,1,3,4,1,2,2,2,3,2,,99,,2,3,3,2,4,3,2,2,1,6.657937465831837,5.487512618158305
201901023853,27-Aug-2024 17:59:22,27-Aug-2024 18:09:26,1,1,9,1,2,3,2,1,,2,,2,2,,4,3,3,4,3,5,1,2,5,2,,1,2,2,2,1,3,2,1,3,3,3,3,,,,,1,1,3,2,2,2,3,,,,,,4,4,4,4,4,,,,,,2,3,2,3,3,3,,,,,3,3,3,3,3,,,,,,,,2,3,1,1,3,2,3,1,4,,,3,1,3,3,3,1,,,,,,,2,2,2,2,3,2,,,,,,,1,3,,,4,3,3,3,3,3,3,3,1,1,3,1,1,3,5,,3,1,1,3,1,3,2,2,1,1,1,1,3,6,2,2,2,1,5,2,,1,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,5,1,2,1,1,0.6649375000533183,0.6748808491880782
201901023881,26-Aug-2024 18:06:50,26-Aug-2024 18:16:24,3,1,9,1,2,1,1,1,,1,,1,1,,4,2,4,3,2,5,1,1,5,2,,1,1,2,2,2,1,1,3,3,3,1,2,,,,,1,2,4,4,4,4,4,,,,,,4,4,4,4,4,,,,,,2,2,1,1,3,1,,,,,4,4,4,4,4,,,,,,,,2,3,3,2,4,2,3,1,3,,,1,1,1,1,3,1,,,,,,,1,2,2,2,2,1,,,,,,,2,2,,,4,4,4,4,3,2,3,3,1,1,3,1,1,1,3,,2,3,1,5,1,1,2,2,1,1,1,1,3,5,2,4,1,2,3,2,,1,1,1,1,3,2,2,2,6,3,1,,2,1,1,1,1,4,2,2,2,2,0.5341205141502938,0.6389219091115677
201901023894,27-Aug-2024 16:30:47,27-Aug-2024 16:50:14,1,1,9,2,2,1,1,2,,,1,1,,2,2,5,1,1,5,2,5,5,2,2,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,,1,,,,,,4,4,4,4,3,,,,,,1,1,1,1,2,1,,,,,,4,4,4,4,,,,,,2,1,1,1,2,1,,,3,1,1,3,2,1,,,2,2,,,,,,,2,2,2,2,2,2,,,,,,,1,3,3,3,3,1,,,4,1,4,4,3,3,4,4,4,4,3,1,2,1,1,1,2,1,,3,2,4,1,1,2,2,2,1,2,1,2,3,2,4,2,2,3,2,,1,1,1,1,1,2,2,2,2,2,,1,,2,4,1,1,9,4,2,2,2,0.5102446947049247,0.5809840953886825
201901023916,28-Aug-2024 14:00:05,28-Aug-2024 14:42:27,3,1,9,2,2,2,1,,,1,,1,1,,2,2,5,5,1,4,1,2,5,2,,1,1,1,2,2,1,2,2,3,2,1,3,1,2,2,1,,1,,,,,,1,2,2,1,1,,,,,,4,3,2,4,4,1,,,,,,1,1,2,1,,,,,,3,2,4,3,1,2,,,4,3,1,2,1,1,,,3,2,,,,,,,1,1,1,1,1,1,,,,,,,2,2,2,2,2,2,,,2,4,4,3,3,2,4,3,1,2,1,3,3,1,3,3,4,3,,2,1,1,1,2,1,2,,2,,1,3,5,2,3,2,1,5,2,,1,1,1,1,1,1,1,1,5,1,,2,,1,1,3,2,9,2,2,2,3,1.2656714607154842,1.3301552142623472
201901023925,27-Aug-2024 18:20:04,27-Aug-2024 18:46:38,1,1,9,1,2,2,1,4,2,,,,,2,4,5,1,2,5,5,1,2,5,2,,2,1,1,2,2,2,3,1,3,2,2,2,,,,,1,1,4,4,4,4,4,,,,,,4,3,3,4,4,,,,,,1,4,4,4,4,4,,,,,3,3,2,2,3,,,,,,,2,,4,3,2,1,1,2,1,4,,,2,2,2,2,1,2,,,,,,,2,2,2,2,1,2,,,,,,,2,1,,,4,4,4,4,4,4,4,4,3,3,2,3,2,3,3,,1,3,2,5,1,3,1,2,2,,,2,3,6,2,2,2,1,6,2,,1,1,1,1,1,1,2,1,5,4,2,,5,2,3,1,1,5,3,1,1,2,,0.3754758812911456
201901023986,27-Aug-2024 16:33:27,27-Aug-2024 16:42:57,1,1,9,2,2,2,1,1,,1,,2,2,,3,4,3,4,3,4,2,3,4,2,,1,1,2,3,2,2,2,2,2,3,2,3,1,2,2,2,,1,,,,,,2,2,2,1,1,,,,,,3,3,3,3,3,2,,,,,,3,3,3,1,,,,,,3,3,3,2,1,1,,,3,3,2,2,2,2,,,3,3,,,,,,,1,1,2,1,1,1,,,,,,,3,2,1,2,2,2,,,2,3,3,3,3,4,2,3,3,4,3,3,2,3,3,1,4,4,,1,2,1,2,,,,1,1,1,1,3,5,2,3,1,1,6,2,,1,1,1,1,1,1,1,1,2,1,,1,,1,1,1,1,9,2,2,2,3,0.8287518942550787,0.9414787452440871
201901024003,27-Aug-2024 16:38:33,27-Aug-2024 16:50:46,1,1,9,1,2,1,2,2,,,1,2,,2,3,5,1,3,5,3,4,5,3,2,,2,1,2,3,2,1,2,2,1,3,2,3,,,,,2,2,4,4,4,3,4,,,,,,2,3,2,3,3,,,,,,1,4,4,4,4,4,,,,,2,2,2,2,2,,,,,,,2,,3,1,2,1,1,2,1,3,,,2,2,2,2,1,2,,,,,,,3,3,3,3,3,3,,,,,,,2,1,,,4,4,4,3,4,4,4,3,1,1,2,3,2,1,3,,1,3,2,1,1,3,2,2,2,2,,1,3,5,1,2,1,1,5,2,,1,1,1,1,2,12,,3,5,3,2,,3,2,3,1,2,9,3,2,2,3,0.9904910788319378,1.1305735502665661
201901024027,27-Aug-2024 22:31:06,27-Aug-2024 22:44:41,3,1,9,1,2,1,1,2,,,1,1,,2,2,5,1,1,5,2,5,5,2,2,,2,1,1,1,1,1,1,1,1,1,1,2,,,,,1,2,4,4,4,4,4,,,,,,1,1,1,1,2,,,,,,1,4,4,4,4,4,,,,,1,1,1,1,1,,,,,,,2,,2,3,2,2,3,2,1,4,,,3,3,3,3,1,2,,,,,,,3,3,3,3,3,1,,,,,,,2,3,,,4,4,4,3,4,4,4,4,1,1,2,3,2,1,2,,1,3,2,5,1,2,2,2,2,1,2,1,1,2,3,4,2,1,5,2,,1,1,1,1,1,1,2,1,5,2,,1,,2,4,1,1,7,4,1,2,2,0.40894845243397343,0.4335811921820939
201901024032,27-Aug-2024 20:51:12,27-Aug-2024 21:01:45,3,1,9,2,2,1,1,2,,,1,1,,1,3,5,1,2,5,2,5,5,3,2,,2,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2,,1,,,,,,4,4,4,4,4,,,,,,2,1,2,99,1,1,,,,,,4,3,4,2,,,,,,2,1,1,2,2,1,,,2,3,2,2,3,3,,,4,6,,,,,,,2,99,2,2,3,3,,,,,,,1,3,1,3,1,1,,,4,2,4,3,3,3,4,4,3,4,1,1,3,2,2,3,2,1,,4,1,3,1,2,2,2,2,1,2,2,2,3,3,4,2,1,6,2,,1,1,1,1,1,2,2,2,2,2,,1,,2,4,1,1,8,4,3,1,2,0.4468915105426944,0.5157573928390142
201901024077,27-Aug-2024 19:09:27,27-Aug-2024 19:25:51,1,1,9,1,2,2,1,2,,,1,2,,2,2,5,1,2,5,2,4,5,2,2,,99,2,2,1,2,2,3,1,1,1,2,2,,,,,2,1,4,2,4,4,4,,,,,,3,2,2,2,2,,,,,,1,4,4,4,4,4,,,,,99,2,1,99,99,,,,,,,2,,99,3,2,2,1,99,1,2,,,2,3,2,3,1,2,,,,,,,1,3,3,3,2,1,,,,,,,3,3,,,4,4,4,3,4,4,4,4,1,1,2,2,2,1,4,,3,3,1,4,1,2,99,99,2,1,2,1,3,5,1,3,2,1,6,2,,4,1,1,4,2,9,,3,6,3,2,,2,2,4,1,1,9,4,1,1,3,0.3529580162391183,0.4040385125066676
201901024088,27-Aug-2024 14:23:52,27-Aug-2024 14:55:27,1,1,10,2,2,2,3,,,,,,,,3,4,3,3,4,4,3,3,4,2,,1,1,1,2,2,2,1,2,1,2,1,3,2,2,2,2,,2,,,,,,1,4,3,2,3,,,,,,2,2,2,2,2,2,,,,,,2,4,4,4,,,,,,3,2,3,3,1,1,,,4,1,2,2,1,1,,,3,99,,,,,,,2,1,3,3,3,2,,,,,,,2,3,3,3,3,2,,,5,5,4,4,4,4,2,4,4,4,1,1,2,1,2,3,5,2,,2,1,2,1,1,1,2,,2,,1,4,9,2,2,2,2,4,1,1,3,5,3,4,3,2,1,2,3,2,,2,,2,3,3,2,5,3,2,2,2,2.8573816765239393,2.145301670791679
201901024207,27-Aug-2024 15:21:15,27-Aug-2024 15:29:06,1,1,9,2,2,1,1,1,,1,,1,1,,3,1,5,5,1,5,1,1,5,2,,2,1,2,1,1,1,1,2,3,4,1,2,1,2,2,2,,1,,,,,,1,1,1,1,1,,,,,,4,4,4,4,4,2,,,,,,1,1,3,1,,,,,,4,3,4,3,2,2,,,3,3,1,3,1,1,,,2,1,,,,,,,1,1,3,1,1,1,,,,,,,3,2,3,2,2,2,,,2,4,3,2,3,3,3,2,1,3,3,3,3,1,1,3,2,3,,4,2,1,1,2,2,2,1,2,,1,3,7,1,2,1,2,4,2,,1,1,1,1,1,1,1,1,5,1,,2,,1,1,1,1,9,1,1,2,3,1.9296555222246419,2.2787327218294395
201901024214,27-Aug-2024 17:10:01,27-Aug-2024 17:18:33,1,1,9,2,2,1,1,1,,1,,1,1,,1,1,5,5,1,5,1,1,5,2,,1,1,1,2,2,1,1,2,2,2,2,1,1,2,1,2,,2,,,,,,1,1,1,1,1,,,,,,4,4,4,4,4,1,,,,,,1,1,1,1,,,,,,4,4,4,4,1,2,,,3,1,1,3,1,1,,,2,3,,,,,,,1,1,1,1,1,1,,,,,,,2,2,2,2,2,2,,,2,3,4,4,4,4,1,2,2,2,3,3,3,1,1,1,2,3,,3,1,3,1,1,1,2,1,2,,1,2,3,2,3,2,2,3,2,,1,1,1,1,6,1,2,1,4,1,,1,,1,1,1,1,1,2,1,2,1,0.4605204094035667,0.5534203830934976
